track_id,tags,genre,energy,key,loudness,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo_y,mfcc1_mean,mfcc1_variance,mfcc2_mean,mfcc2_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc5_variance,mfcc6_mean,mfcc6_variance,mfcc7_mean,mfcc7_variance,mfcc8_mean,mfcc8_variance,mfcc9_mean,mfcc9_variance,mfcc10_mean,mfcc10_variance,mfcc11_mean,mfcc11_variance,mfcc12_mean,mfcc12_variance,mfcc13_mean,mfcc13_variance,mfcc14_mean,mfcc14_variance,mfcc15_mean,mfcc15_variance,mfcc16_mean,mfcc16_variance,mfcc17_mean,mfcc17_variance,mfcc18_mean,mfcc18_variance,mfcc19_mean,mfcc19_variance,mfcc20_mean,mfcc20_variance
TRQFYWI128F92FBE63,"chillout, lounge",World,0.811,4,-10.034,0.961,170.676,4,0.24674967,0.09016738,0.18578939,0.0035668144,2103.740923727151,341543.2827976232,6.6248134e-07,0.023764092,0.00012845924,0.0068372227,86.1328125,-113.001526,3041.9265,98.53477,464.1785,35.87637,337.84476,19.302355,156.50485,5.4295673,118.8786,7.812701,82.45532,-7.4958315,101.37929,5.3048863,56.908813,-5.984345,53.892082,-0.930159,64.77281,-5.416804,88.38987,0.03263208,56.245342,-9.722486,49.076885,-2.608044,50.48115,-7.4659004,53.83872,6.1909885,82.03589,-0.8738942,106.68564,10.243182,95.66361,2.3827636,92.984985,5.128283,88.908394
TRROFDK128F1499D84,"jazz, lounge",Jazz,0.144,0,-18.124,0.295,104.989,4,0.34019735,0.091474205,0.11194188,0.0013023586,1922.0007112564736,991438.1167973154,0.00015652835,0.010954744,0.00092401734,0.00086155924,103.359375,-186.48164,3540.4014,96.511734,1394.4779,28.520306,357.39212,39.149227,248.67531,14.829974,145.69792,18.04966,164.10529,6.02291,70.94345,8.738233,116.41116,2.538116,114.50237,4.0506277,117.40257,-2.3432822,87.62507,-2.0414543,86.76409,-2.7122827,102.7643,-1.0284188,104.816345,1.6653159,81.68527,3.6347132,79.349846,0.8512886,73.327324,-3.4462218,84.69776,-3.7847311,76.39233,2.1136932,88.54082
TRRMWMF128F92F9B8D,lounge,Folk,0.0746,2,-20.923,0.371,95.297,4,0.26085627,0.09354568,0.073610604,0.00085879746,1631.709269263492,591426.6514653302,-5.9497006e-07,0.005389381,5.663689e-07,0.0002933579,99.38401442307692,-276.392,3153.5615,93.78802,1015.8961,27.33511,259.24335,49.267323,313.63272,18.539501,173.04358,20.211243,221.96983,19.044632,152.13458,-1.4105282,98.97544,0.6810551,69.57542,-3.3128293,106.08647,-6.4156885,83.50757,-3.7205236,71.03911,-8.085129,81.54747,-5.054045,65.91467,-0.1674502,59.998306,-10.708428,133.85876,-1.5026466,71.42206,-6.157035,80.79228,-11.815231,94.1834,-0.37450916,98.39751
TRIGCOP128F1453922,"female_vocalists, soul, lounge",Reggae,0.406,9,-10.599,0.157,89.062,4,0.32795942,0.08901248,0.19685742,0.0048398264,1923.4637309085929,1116831.6400092794,2.5804352e-06,0.029951356,9.162643e-05,0.006457205,89.10290948275862,-98.67867,3486.5593,119.94853,1885.5007,-2.5207553,460.42734,24.187134,157.36816,17.783384,222.58234,-2.9802246,206.3245,-1.0191065,134.48378,0.66718847,99.90796,-7.3386283,100.897194,1.2438622,144.63086,-11.4142065,143.19366,10.256423,87.36182,-1.4665239,72.35537,-5.855889,86.54896,0.34741148,93.10461,-4.4243865,83.14219,-1.5362583,70.413925,0.32294226,82.487915,-4.1551065,76.06362,1.3973646,72.2369
TRTQYNR128F14881D7,new_age,New Age,0.446,9,-13.489,0.285,113.406,4,0.34526485,0.0807909,0.19603333,0.002615067,1689.0145851009916,171864.59739323478,1.1703649e-07,0.031549696,-0.00017947046,0.0023457692,112.34714673913044,-100.25002,988.4223,111.95922,236.19084,12.934966,164.25096,22.224657,77.02308,2.8305986,51.561787,10.039909,64.74543,7.131062,53.499878,13.064001,83.434685,3.3016827,64.83383,9.245893,64.48552,5.1218634,63.084976,15.114799,70.40324,3.0239987,58.271847,5.745921,62.917793,1.6540363,51.69166,5.2275987,42.800014,-2.5111332,51.819267,5.1682153,53.174038,1.5707722,54.356937,3.5749762,47.03949
TREDYAD128F422E64B,,Latin,0.786,1,-7.209,0.847,100.894,4,0.36812943,0.08996306,0.102180764,0.001248964,2503.265167759526,569787.3301328841,-5.046979e-06,0.006973669,-0.00011557978,0.0021579545,135.99917763157896,-124.59079,3745.7942,79.85256,886.9914,-7.4185567,410.08078,22.102606,165.93834,-2.0595427,85.61748,8.129361,65.17305,-1.9897627,56.46375,6.324644,51.11877,-3.0867922,43.85961,1.848092,50.418827,-5.6353164,51.519394,0.092638046,57.649597,-4.1953516,86.904305,-1.43895,60.57414,-7.4913,58.33558,-0.5059805,54.38892,-5.4828687,39.708424,1.3132764,45.22351,-4.34132,56.72163,0.46398124,65.596214
TRIQZXS128F92E20EA,"rock, pop, female_vocalists, 80s",Rock,0.882,2,-3.995,0.462,128.53,4,0.41554618,0.07537512,0.25770232,0.00078352925,2861.9510370579005,234338.7928485271,-5.36895e-06,0.038658507,6.5863793e-07,0.010971384,64.599609375,20.241995,462.5205,68.609726,188.5969,-12.308094,134.7276,29.420961,130.77777,9.707128,87.447754,5.147181,107.75506,3.5626311,53.259613,7.228808,44.302517,-1.7783787,47.264637,7.7471185,39.722965,-2.1728203,43.35779,2.3943675,40.919758,-6.281827,35.382236,3.1821249,31.685535,-3.362694,29.020704,1.374608,27.883562,-7.150989,35.57459,-2.089446,31.664812,-3.8060303,40.65366,0.42230073,46.373978
TRJMHKF128F14692F4,"rap, hip_hop",World,0.694,6,-4.859,0.811,91.032,4,0.41926023,0.09309731,0.20951994,0.01660062,3028.017559527393,1802690.4868029228,4.1849303e-06,0.011085348,-9.014132e-05,0.036770083,92.28515625,-78.20985,8568.612,67.74167,1680.3885,19.092485,1025.594,18.882845,388.98322,8.184057,412.6221,4.0183215,270.0264,-6.4042826,179.87894,0.35241023,193.48009,-10.034799,144.42258,-4.169912,179.80034,-10.4539385,179.11731,-1.2250044,99.56529,-9.211267,80.31585,-4.727127,113.50907,-6.081359,84.1451,1.134364,66.93254,-9.293969,96.340866,-1.0944777,57.883152,-4.1845717,65.62992,-1.3554995,56.546307
TROSHDP128F92D0E95,"power_metal, gothic_metal, symphonic_metal",RnB,0.711,6,-4.589,0.324,77.609,4,0.37540054,0.07929372,0.30851534,0.0051321336,2312.5281960598586,147350.82260679896,-1.2516065e-05,0.059288394,-0.0005158403,0.013644421,78.30255681818181,17.721043,5438.723,85.5335,237.08713,-23.772467,86.20013,33.67549,56.9598,8.530603,33.756058,4.312584,34.284786,-1.3797052,49.137897,9.504269,50.328506,3.2164247,32.672874,4.4388523,30.066236,-5.7182503,40.935436,12.510726,57.696667,7.2329683,40.953865,8.2454405,47.50467,1.1988301,47.777264,0.34271565,50.549843,-7.6206193,26.562826,-4.198374,36.46733,-3.140216,49.596733,1.9668443,31.795124
TRRNFZK128F427E7A9,blues,Blues,0.0219,10,-22.812,0.495,70.742,4,0.22860174,0.089416,0.025024703,0.0007217628,711.8642870423497,28954.517996505503,-6.8548075e-06,0.000987647,-6.780279e-07,0.00014247437,107.666015625,-419.49817,1516.8922,127.474724,776.7033,17.090513,598.69006,-24.420662,386.49167,-25.21648,262.4089,-31.650236,210.02715,-29.869137,147.39946,-23.256899,134.34023,-28.646088,73.47266,-29.20558,95.398476,-17.45646,106.71183,-12.352197,107.04852,-14.51847,96.48146,-12.574754,56.1767,-9.776918,70.763435,-8.100757,55.495743,-3.7223928,51.113888,-1.2872947,82.27515,-3.8975198,119.69626,-4.937665,142.07858
TRQDKLE128F4221FFE,,Latin,0.598,4,-9.403,0.835,140.296,4,0.34761608,0.096180476,0.19149019,0.0068694735,2575.818635777792,439650.0722256158,3.7086177e-06,0.031310365,1.7181674e-05,0.0038647617,135.99917763157896,-87.965744,2595.3203,71.93765,766.5596,2.6219459,291.20352,56.613094,148.44832,-19.074162,120.48621,14.40871,69.76835,-2.737745,111.8305,10.068858,84.875595,-13.869934,76.08846,10.431423,88.90489,-4.24531,76.79183,-6.034553,46.460865,-7.8396063,46.942562,-2.1267865,42.85816,-16.18617,45.790127,-1.2979246,46.67983,-14.950066,69.019554,-4.557261,69.07033,-3.1284294,68.0892,-1.0883029,69.66109
TRYHBAB128F92F7246,,Pop,0.702,5,-8.814,0.755,79.844,4,0.41646945,0.08016275,0.15850842,0.0009288856,2948.269163249442,242512.36477883105,-8.547259e-06,0.012508437,-0.00020674433,0.005188382,161.4990234375,-30.451498,1062.8346,66.44535,328.58963,-2.0070364,377.0684,25.740215,156.08678,-1.9836122,88.13246,12.742357,67.15434,2.0308187,84.089874,3.614739,34.311996,-6.0075603,39.099377,7.4369507,42.157394,-5.7067685,38.823948,-0.8877538,36.67549,-5.61216,48.740067,1.1237324,51.52171,-4.607178,44.152405,-0.5265953,37.463367,-7.895588,47.902245,-3.6769068,40.68742,-5.93365,44.680313,-0.19624208,49.010647
TRSAKTV128F427E7AD,"female_vocalists, blues",Blues,0.14,4,-12.888,0.293,104.634,4,0.24960032,0.09084624,0.10496886,0.0041892203,1188.1894384422196,117079.5355747761,-1.549887e-05,0.009653949,-4.0284038e-05,0.0025694561,107.666015625,-227.93585,4847.121,159.59988,514.7739,-36.555244,1046.6478,31.652472,332.0673,5.35354,291.87152,-27.883163,226.20535,-11.39553,169.85144,-7.455692,72.13914,-7.7037582,77.18973,-3.825054,89.355644,-7.910447,55.378647,-5.4657116,73.38601,-5.9540567,63.556683,-5.1441984,65.3274,-1.3059591,66.05143,-4.3464675,66.117134,-6.3730536,57.987484,-6.452355,68.741005,-9.455474,62.61757,-7.6628666,52.354076
TRXDAFX128F146AE88,folk,Jazz,0.352,5,-8.41,0.689,200.164,4,0.29584578,0.08952081,0.10298425,0.0015291976,1542.4192475414034,341302.23678781104,-6.9240605e-06,0.009262901,-0.00010136394,0.000818003,99.38401442307692,-209.93683,5131.501,109.603355,630.915,13.078137,496.6339,40.908394,204.1294,18.009409,127.145195,12.111675,106.14579,1.3490951,78.70172,0.77995527,68.289375,-4.1967025,93.72988,-0.8513458,63.591434,-7.3667326,70.44739,-7.52386,72.915306,-9.431431,78.94206,-3.3884702,50.928116,-9.579395,65.8739,-1.5304387,64.13257,1.37621,71.076,2.8952577,42.573265,1.121734,59.73785,5.6339993,110.831726
TRHFUDE12903CC55ED,,RnB,0.399,3,-8.982,0.34,136.813,4,0.35389513,0.086367786,0.22137456,0.0036752683,1711.6467768415987,416554.74106478976,7.289002e-08,0.038705997,2.1852933e-05,0.005901128,135.99917763157896,-101.611725,3897.363,108.70847,663.34656,9.336384,450.75125,34.606518,104.71494,8.498561,263.74246,14.159882,144.06705,0.6060895,113.50409,10.561611,77.9139,-4.37329,70.87785,6.6316886,95.19239,-5.908204,64.16524,5.211891,68.80498,-4.322136,93.74575,0.3604209,85.29788,-4.495489,84.59193,-3.3170774,82.86659,-5.196336,58.886623,0.5651139,82.82953,-0.35021886,108.47803,0.52669126,74.58757
TRFOKCP128F9310371,"female_vocalists, indie_pop",Rock,0.498,0,-6.989,0.293,82.044,4,0.26837176,0.08254006,0.25952372,0.0020785234,1841.467943171006,326685.52445326897,4.4406414e-05,0.055526894,0.0004468689,0.004209007,83.35433467741936,-58.705654,1320.5431,114.67589,506.87625,1.1201648,266.64273,22.244852,136.5911,-8.001697,124.22323,5.494435,137.744,-6.7595525,113.92693,-3.7134075,85.99526,-12.058193,122.19091,3.0570889,126.181114,-21.480417,62.57182,0.7469192,64.91723,-10.933813,69.27222,0.13783099,67.97658,-13.254937,69.9229,3.2774043,83.92463,-7.958597,86.46364,0.16662149,88.56645,-7.4994574,62.420467,3.9606044,62.117954
TRGJXTC128F4278ECC,"pop, female_vocalists, pop_rock",Latin,0.51,7,-8.314,0.417,113.023,4,0.30246523,0.08984847,0.22658966,0.004538438,2214.687935269568,707467.4811420186,-1.3969684e-05,0.026109904,0.000449196,0.016037427,112.34714673913044,-71.907005,3052.0227,89.74617,894.85297,17.124144,405.79276,44.97222,262.92612,13.750198,128.54909,5.669505,185.63464,-0.32529768,129.69948,3.0814388,88.01607,-0.017231567,133.15327,2.176672,92.288,-5.5709457,68.52357,4.0414524,73.471535,-1.1768044,83.927704,0.63056827,69.380905,-0.5914358,101.5563,-1.7472311,86.85657,-1.04312,84.28654,-0.8547371,113.10993,-0.528516,108.44564,3.0077145,105.927635
TRYTXIN128F429125D,"rock, pop, female_vocalists",Pop,0.808,1,-4.499,0.51,92.031,4,0.41212788,0.07982887,0.29962462,0.0009475725,3570.7558955373806,179611.4530781901,-5.0979784e-06,0.045772515,-4.1962914e-05,0.01604402,123.046875,38.88424,291.1876,51.331524,206.30775,18.53002,163.72925,22.220373,74.99549,4.242163,86.92599,12.190338,46.901726,1.5334227,47.66654,4.89916,62.252674,0.66809475,50.994907,6.9261093,44.345985,-4.262212,38.107998,4.146526,32.154926,1.132974,32.71291,1.1432701,40.508488,-6.072489,42.98577,3.8693726,40.094734,-3.9173641,31.868639,2.4638703,47.342564,-2.857717,48.83593,6.3640537,56.047455
TRMMUBQ128F42B81FD,"pop, female_vocalists, pop_rock",Pop,0.869,4,-3.687,0.551,164.976,4,0.3643667,0.08097367,0.300576,0.001611333,3178.082255333915,361618.44352933706,-1.0408812e-05,0.04638506,-0.00023448326,0.01904837,161.4990234375,36.569736,472.99414,58.018963,278.61362,1.2432908,198.65295,33.728455,150.02985,2.4116526,83.96763,7.933573,88.10184,-2.3684564,59.229404,5.941498,55.39298,1.7513078,59.728462,2.491545,42.478725,-3.710734,46.19552,2.6952183,40.594677,-4.1288624,35.01205,0.4192336,32.028316,-4.1981487,44.932766,5.705279,59.07977,0.08537604,55.10622,3.2733521,46.985115,-1.8251297,53.035397,-0.052854177,60.89522
TRTEOTK128F930F4B8,"alternative, indie, female_vocalists, british, indie_pop, mellow",Rock,0.274,7,-9.053,0.178,95.505,4,0.23872948,0.085847415,0.15114792,0.001643823,1719.4062301962174,245944.4655120066,-7.1391463e-07,0.021002935,4.5324537e-06,0.0011356439,95.703125,-152.3557,1204.6208,130.97253,865.524,-67.09404,470.3066,26.1479,231.66129,-35.108646,222.96936,-16.972916,233.42662,-15.704404,215.06093,-33.11348,162.01215,-13.049901,120.53355,0.9448781,128.12067,-37.666626,116.966064,-12.379359,88.929955,-11.718608,78.812996,-10.197358,79.80206,-13.760455,106.14769,-1.5203031,76.6972,-4.1366487,94.70664,-2.6635146,90.22702,-12.127844,140.65009,-5.2535706,144.13322
TRLUBVF128F4272551,"female_vocalists, soul, rnb",RnB,0.559,6,-6.523,0.492,122.807,4,0.36685547,0.09645134,0.23704524,0.008199995,2664.134819333823,783555.3299106581,4.8246213e-05,0.033397052,-0.00017364723,0.017424747,123.046875,-71.174355,3241.5496,74.669,739.0586,13.620466,460.71964,20.00634,287.954,10.790585,231.99458,2.5478096,239.97688,8.82503,177.17952,1.5506586,130.34393,0.2651322,119.69331,11.372783,180.44743,-7.999965,154.16261,8.33405,104.38914,-2.3128576,119.33112,0.21258885,103.367516,-2.392309,87.16042,-0.15247057,109.505646,0.6229682,135.1575,6.6901197,124.57523,1.2925334,142.17192,11.076014,174.72597
TRODEHM128F92D5074,"female_vocalists, soul, rnb",RnB,0.405,4,-6.943,0.151,115.217,4,0.3371426,0.09761523,0.21519196,0.017249674,2574.0244592580348,958377.3223564088,-0.0001420903,0.029910184,-0.00040586625,0.015885847,117.45383522727272,-108.65897,10921.528,75.10207,1066.4313,14.964383,594.7703,24.286238,428.49023,4.3425183,227.58252,18.628819,268.99994,6.913671,157.14932,9.799601,128.75803,-3.3779538,92.981514,4.7633266,120.36286,-5.8027606,114.86692,-3.7920518,116.32709,-7.5272136,95.691284,1.5193896,150.5208,-1.7360895,195.90524,0.7799518,166.853,6.1662292,198.35313,0.19292854,224.58392,-1.4120944,181.27496,2.4518359,151.10358
TRURIGT128F425C1E4,"pop, female_vocalists, pop_rock",Pop,0.955,0,-3.463,0.504,90.009,4,0.39306527,0.078191005,0.34227702,0.0022758895,3336.2305877547637,305398.5716448429,-1.0205721e-05,0.058289327,0.00024762572,0.02146061,184.5703125,59.341805,220.20598,53.40372,212.56749,-7.206467,153.72023,22.672586,94.22906,10.750049,92.10134,4.5770617,71.88033,4.827264,50.120346,11.926519,54.461826,3.1359577,47.82646,9.929747,42.50104,-0.044344924,38.217926,5.665045,37.0024,-2.1612864,34.273384,3.9106503,44.44036,-0.9233823,36.85848,6.8462234,36.88849,-2.058146,38.882507,0.6940899,37.265415,1.0730071,30.4748,3.9779189,34.766598
TRCUTRZ128F1452776,"rock, alternative, female_vocalists, alternative_rock",World,0.676,11,-7.25,0.54,131.484,4,0.4280456,0.07452495,0.25983134,0.0010897185,2612.012884144497,291468.2840685825,-3.7866557e-06,0.040622596,3.8467522e-05,0.009557651,129.19921875,7.500265,251.44333,77.4859,237.17949,-3.1919255,191.67845,31.785145,93.48354,9.3372555,47.785774,11.1282425,85.90104,6.036607,43.1948,13.661094,48.99065,5.9043245,43.720215,6.9200125,30.719173,-1.7071027,29.919386,5.140905,30.610218,-3.2776756,30.751396,0.38169646,28.312975,-4.3314915,34.491646,3.6475933,33.157494,5.135875,33.026184,0.9482126,24.954958,0.5455377,25.311642,2.0718975,33.233437
TRUMNUN128F145BB98,"rock, indie, pop, female_vocalists, singer_songwriter, pop_rock",World,0.64,2,-7.348,0.22,123.656,4,0.35200408,0.079984985,0.2630784,0.0015436622,2493.16830096168,292869.62867828493,-1.1542776e-05,0.041609883,-8.511459e-05,0.011015338,123.046875,11.78127,378.9279,88.452934,230.30746,-7.9654326,133.96046,18.74931,70.03322,2.5294094,44.5771,5.73061,34.025005,2.7593954,48.740353,2.4615898,38.88992,0.31433,32.448765,5.6124935,39.594048,-2.6376367,43.98804,6.472823,41.721455,-2.88795,28.742983,0.83121014,28.46057,-6.089074,30.676147,-1.1899008,32.084366,-3.0596144,32.590153,7.2591248,47.214523,3.4946773,35.652283,7.515604,43.97226
TRCQPFP128F92E7658,symphonic_metal,RnB,0.932,9,-6.879,0.267,164.938,3,0.47168738,0.068001255,0.121371455,0.00030739332,2691.895530290159,148583.669465611,-5.239197e-06,0.0071093696,-2.6425252e-05,0.0025549196,107.666015625,-39.931465,405.68027,78.473625,222.378,-16.871975,102.83491,21.201036,112.72977,-3.5361297,88.95549,14.117438,33.570717,1.4958926,83.48057,12.256618,54.759094,3.2067766,37.59216,7.730892,43.74361,2.6760924,38.71924,10.71661,35.746616,-1.5928326,32.185062,3.4813046,28.612738,-2.6848614,27.643347,3.374031,30.27972,-2.5646913,28.487324,3.9621046,25.293665,-0.85075337,34.480583,3.9435778,34.17124
TRXIYMD128F933F2D1,"progressive_rock, progressive_metal, symphonic_metal",Metal,0.599,4,-10.509,0.0664,121.959,4,0.47921944,0.069717385,0.19761963,0.0005453637,2683.3632706508347,113214.39686482462,6.4583924e-06,0.022984058,0.00086177647,0.004898713,123.046875,2.3705587,153.40129,74.70869,143.38492,-21.94377,86.89125,33.478012,78.5233,0.44003087,77.98165,11.823772,35.302723,4.8354263,48.257034,10.027502,42.837643,6.5941353,30.698275,7.2854843,31.651062,-2.8516293,41.274193,10.29483,31.195724,-0.26121274,30.844711,3.0258174,24.58057,-0.39049244,29.547056,3.5764508,29.840836,-0.5954246,31.5486,3.5829406,25.269876,0.5920559,36.352,5.3561416,35.108967
TRGHZJJ128F426202D,"metal, progressive_metal, symphonic_metal",Folk,0.488,4,-8.177,0.0996,82.487,4,0.28603274,0.08289337,0.15738848,0.00363373,1582.219219432702,697814.2324779121,-4.8615243e-07,0.020620082,-3.1141426e-05,0.0028599696,161.4990234375,-138.56393,8680.426,149.7814,2691.493,-40.07085,688.8418,20.11908,394.554,0.8862342,407.3191,-2.4564447,166.15419,0.122509085,103.66445,-10.992193,224.10289,-7.3431053,153.6652,-3.1435013,88.17486,-6.8838253,74.28397,-6.489488,98.20808,-11.483362,94.50757,-8.537218,92.51222,-7.780869,105.84898,-6.3047357,116.65966,-6.526746,51.964615,-3.3138733,65.65972,-3.2324548,129.5725,-2.9093277,87.1027
TRILLQF128F930835F,"heavy_metal, power_metal, symphonic_metal",Jazz,0.905,3,-5.776,0.112,120.034,4,0.48549244,0.070647,0.10770253,0.000274123,2850.0217713959664,326161.3262820774,-4.282167e-06,0.006380144,4.497645e-05,0.0018759534,117.45383522727272,-84.63285,719.4277,62.173428,266.24957,-8.614666,196.3847,44.55793,182.21123,21.927687,114.33214,3.3012218,70.27858,9.700126,73.89255,8.436791,66.704575,4.2862287,74.13463,14.362397,46.584293,-2.4846842,57.897747,12.219988,56.638485,-1.9704051,44.881004,-0.16035783,43.845814,-1.5716529,40.888702,-2.7068226,35.166737,3.7155137,40.252438,-4.944844,34.425518,0.5231902,39.585464,3.3551834,46.21481
TRDOCSC128F42708E5,"gothic_metal, symphonic_metal",Jazz,0.425,9,-7.912,0.253,119.939,4,0.25661144,0.08690013,0.11668526,0.0010024009,2139.69003562082,393704.5140251088,1.2039143e-06,0.011336329,5.3880252e-05,0.0011440559,117.45383522727272,-129.65283,1018.36127,100.5285,551.9279,3.5068445,278.0305,22.610224,120.956,-10.26828,159.30728,-9.264426,156.68607,3.385145,175.93193,-7.795271,82.148834,-13.409612,80.60411,6.607808,79.37215,-11.485648,55.0653,0.86727756,81.455605,-10.616563,75.90524,-2.7517514,46.905777,-4.0080476,70.19201,-7.603003,75.97151,-1.050064,89.163345,5.3152657,109.79911,-5.8718643,62.952507,-4.1222334,80.14373
TRSSQLV128F42783C8,grindcore,Punk,0.936,3,-5.946,0.186,111.876,4,0.600403,0.056564186,0.29580542,0.0016135562,2945.099693834496,107284.02770560278,4.6491118e-07,0.04731153,0.00016573528,0.011915943,112.34714673913044,34.951576,524.93915,57.027233,166.43031,-12.36066,159.24562,50.174683,98.20951,13.188401,51.74323,15.86154,48.100914,-0.7750047,31.168833,9.165629,26.714245,-4.7732964,36.83843,7.7700553,27.410265,1.8844782,26.073128,3.6406054,21.8537,-6.2349405,34.83872,1.9981232,24.063904,0.5694858,20.908707,0.9560279,16.560806,-5.049013,21.25794,0.56936747,22.69504,-2.4957843,24.689749,-0.32649168,22.966942
TRVBRUW128F4291001,grindcore,Metal,0.999,6,-1.751,0.14,126.222,4,0.59540886,0.05417327,0.32723233,0.0013811125,3050.465927022352,82294.44943505237,-1.3279134e-05,0.042923838,0.0002090467,0.023025421,123.046875,65.14835,465.21976,55.363873,157.69254,-24.588768,135.85692,40.199627,230.27621,0.17342152,48.922253,11.5488405,63.2187,1.7100682,60.334763,7.2299676,25.291348,-1.3886051,43.871582,5.438395,36.541096,-5.0617504,25.0713,1.7473265,24.075075,-7.1499825,22.370785,0.021291621,29.470684,-4.6990027,31.247696,-5.2836967,23.027546,-7.921716,21.433128,-0.76911277,19.801977,-4.59648,21.989769,-2.8637197,19.92196
TRZOPIN12903CF43BF,"experimental, grindcore",Metal,0.965,1,-2.847,0.319,150.936,4,0.56599754,0.06351418,0.32626116,0.0034786027,3110.2451633426035,258400.33641139223,1.7361766e-05,0.035560846,-0.0016614218,0.028987974,95.703125,52.03186,1103.6531,58.05606,321.10855,-3.0651507,242.21436,38.068752,142.11536,6.6612206,70.93455,14.963767,101.00235,0.74564904,51.045223,7.177848,69.62154,2.7428274,62.848103,1.912947,41.63126,0.7685989,35.374523,3.5500503,39.843742,-2.2998679,38.015976,2.1508353,34.032066,-6.5636535,31.178509,1.712741,30.444212,-4.0945473,25.624252,-1.7277416,25.407045,0.06493002,24.401482,-1.5393419,23.64285
TRJNPPQ12903CDF0A8,"death_metal, grindcore",Metal,0.974,1,-14.084,0.0631,113.72,4,0.60480106,0.0525205,0.10820592,0.00021215092,2956.135027232022,120243.30121332,-0.0019494311,0.0043034125,-0.0041311,0.0025790653,112.34714673913044,-74.1359,482.5568,51.150784,198.03113,-5.1154385,158.00323,73.87766,181.8303,11.372314,73.755356,6.4489074,42.52469,-4.8410745,38.934444,5.8761706,44.03279,-8.107765,35.583115,5.242755,37.204983,-3.4359732,33.056396,1.5735984,30.280502,-6.154306,29.142288,1.4197361,26.66045,-3.7935493,28.131403,3.0751595,23.109495,-6.389145,19.17437,-3.4090886,18.572514,1.3722585,20.951904,1.0875635,22.485224
TRIUXDJ128F428CB82,grindcore,Metal,0.988,8,-1.531,0.0475,140.269,3,0.61243755,0.05383855,0.35338166,0.007187191,3893.3191240490673,933972.748630589,-0.00017311986,0.04448047,-0.0006548492,0.036448028,143.5546875,66.328636,2686.3008,32.23224,1132.976,-4.081697,562.8742,35.221382,423.54343,12.876506,225.37206,9.219645,78.95653,0.46384063,57.326668,8.488346,84.33488,3.0507936,47.65695,0.9262599,44.54777,-2.9284773,52.216396,5.0108495,37.230053,-2.5160599,35.832283,-5.296774,44.30799,-8.15504,41.214893,-0.4383918,47.59419,-1.5386313,34.34611,-1.2018844,37.314762,-3.4708173,26.540997,3.8444445,22.500986
TRCYZNE128F933CB64,"metal, grindcore",Electronic,0.988,11,-5.672,0.0986,114.961,4,0.6325539,0.048774436,0.27364957,0.0016973524,2810.888237030262,89547.32973730183,2.392148e-05,0.032274745,0.0005021672,0.015365161,117.45383522727272,32.988674,445.52142,67.11022,142.16449,-13.769438,114.88857,37.276154,185.83008,-1.3117296,80.3983,12.116426,54.565704,5.158015,76.69419,11.022957,45.317024,6.078531,35.875805,12.382694,32.995102,1.6845726,24.890852,9.512029,27.928707,-1.3389024,23.709454,0.55468994,20.995274,-0.34511462,23.276152,1.5303478,23.111132,-4.6347747,20.518244,-0.13701522,23.604164,-1.7595134,21.575455,0.61753124,17.322285
TROPYKC128F934945D,"country, grindcore",Country,0.425,0,-10.313,0.705,111.487,4,0.28201362,0.08438052,0.09666085,0.00096145394,2218.349649948679,166922.99415475124,6.712159e-07,0.007940644,-7.0241067e-06,0.0006762835,112.34714673913044,-164.38634,969.102,90.44628,281.08514,-3.9632866,468.24472,60.311302,47.976044,-23.886211,70.19232,21.363125,204.26463,-14.147171,49.46777,9.732332,52.456306,-5.118792,56.576862,-2.8972373,65.05608,-7.6893306,70.35113,2.7281513,110.915344,0.91416585,106.34774,3.978371,91.02861,-3.048074,98.21112,-4.5171776,80.690956,-8.779349,106.97954,-0.13733591,110.75,-3.362926,70.32358,-5.024209,90.33433
TRRIFJB128F92D868D,"screamo, grindcore",Metal,0.993,0,-5.542,0.0342,125.644,4,0.6032161,0.062206414,0.27051848,0.0089088725,2948.0410122047933,88743.67411334698,2.492933e-06,0.033532593,7.770032e-05,0.016694697,123.046875,22.366879,7493.4507,62.191284,218.85391,-27.096586,1076.6964,35.235546,160.12917,-5.029471,210.56482,14.251842,84.44133,6.167281,78.08487,7.6502395,60.984325,4.2589183,42.05439,5.897132,90.1588,-0.13695547,48.527588,7.5851693,68.194046,1.8995414,42.710583,-1.5599482,130.39162,-2.3903768,49.66143,3.240638,28.934622,-3.0589445,22.840279,5.150585,25.099697,-2.385115,28.23247,1.1682992,35.378067
